rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
4.0,WTF,"Kind of a WTF sci-fi thriller. Lots of loose ends, but a darn good character-driven watching experience.",[],B01CUVU7DQ,B01CUVU7DQ,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1488099196000,0,True
1.0,Junk economics,"OK, I'll stipulate bitcoin is a legitimate currency. Big deal. The biggest value behind a currency for honest people is in who is backing it and who is guaranteeing its transfer. For now and the foreseeable future, the dollar is the world's reserve currency , thus the best to use.as a currency. The only real beneficial development of bitcoin is the block chain technology, speeding currency transfer. I know I would prefer a trusted third party, like a major financial institution, to transfer money. When and if such a financial institution utilizes blockchain technology, all the better. I'll also stipulate that a bitcoin could appreciate in price/value, but that is just speculation. Fine for speculators, also called gamblers.",[],B01N0XXZB0,B01N0XXZB0,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1487571686000,6,False
3.0,OK,Tina Fey in Afghanistan. Kinda funny. Kinda serious. Kinda OK.,[],B01CH2IDDE,B01CH2IDDE,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1486631827000,0,False
4.0,Pretty good psychological jigsaw puzzle of a film,"Two Independent Spirit Award nominations, this weird  2016 film is interesting in the sense that it presents as a psychological jigsaw puzzle.",[],B01LR6ZO2O,B01LR6ZO2O,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1486140495000,0,True
4.0,Flaws make it better,"Films have flaws, people have flaws, but sometimes the flaws make them better. 4 out of 5 stars, one less than I really mean.",[],B01JTQ3NZ4,B01JTQ3NZ4,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1484751151000,0,False
5.0,Just 5 stars,He just makes my kind of films.,[],B01IJD75T8,B01IJD75T8,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1471048843000,0,False
4.0,Pretty important documentary,"Pretty important since it centers on the nationalism sweeping the world, and also significant that Greece was probably the first and hardest hit western democracy by the 2008 financial crash.",[],B01GKWCZ8Q,B01GKWCZ8Q,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1468779949000,0,True
4.0,Find out for yourself,Why did I really like this film? I don't know; I just did. OK......never mind.,[],B00DENJIDU,B00DENJIDU,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1460522743000,0,False
4.0,They talk,"For any New Yorker at heart, this documentary is delicious.",[],B014Y1ODBW,B014Y1ODBW,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1459287825000,1,True
1.0,Economic garbage,"Banks being evil makes as much sense as cars being evil because of so many injured/killed in driving accidents. Progress isn't perfect, but there would be no globally significant wonders like Google, Facebook and companies in all major industries without them. Like with cars, banks do need regulation and at least in the US, Dodd-Frank is fine for now and the bank bailout actually turned out profitable for the government while saving the banking system.<br /><br />The beauty of fractional reserve banking is it furthers investing, leveraging ideas, talents and actual needs. As for the risks of a fiat currency, ultimately US currency, still the world's premier reserve currency, is backed by all the assets of America- public land, resources, universities, etc, and even intellectual and physical talent. Plus, one can use it to buy gold if one wants. In fact, that it depreciates is an intentional benefit since that discourages hoarding, thus benefiting investing. It's called capitalism. Sure, there will be cycles, booms and busts, but that is humanity.<br /><br />The bottom line is the world is the most prosperous (% above poverty), heathy (life expectancy), peaceful (% dying from war), etc. I trust progress.",[],B00JC4XHYQ,B00JC4XHYQ,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1459008979000,4,False
4.0,Very good psychic thriller,"Just another year and another award nomination for Brit Marling, this one a psychic thriller where once again the viewer is compelled to use their mind a little bit more than with most films. Very, very good at 4 out of 5 stars for me......",[],B008P7V5F4,B008P7V5F4,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1354804088000,0,False
5.0,Just a nice film,What would you want most if you knew the world was ending soon?.....Lorene Scafaria thinks she knows......she made the film......me?......5 out of 5 stars.....,[],B009VB9FWS,B009VB9FWS,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1354803915000,0,False
5.0,Very well done,"For me, not laugh-out-loud funny, but this Richard Linklater dark comedy, which also has something to say.....it is a true story, just is so well done it moves along so well, with the acting spot-on, especially Jack Black, Matthew McConaughey and always a pleasure to see, Shirley MacLaine.",[],B008PF8Q8U,B008PF8Q8U,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1354803410000,0,False
5.0,I loved it,"Ruby from Dayton, Ohio?.....Maybe, maybe not....Does it matter?.....No, at least not with me......Writers do have dreams....and sometimes they do come true......Maybe, maybe......that's why they write.",[],B009SRDCF6,B009SRDCF6,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1354803210000,0,False
4.0,Interesting Character Study,"I admit to liking films which develop interesting characters, which are both believable and make for a worthwhile story.<br /><br />""You Can Count On Me"" fit the bill. I am becoming a Mark Ruffalo fan. To me, it was he who stole the show in this film, even though others in the film were very good, and they, too, are to be commended.",[],B00003CXQ4,B00003CXQ4,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1126980296000,3,False
4.0,"Fate, Fantasy and Neurosis!","Fate, Fantasy and Neurosis! Yes, that is how I see the romantic comedy mix in ""Happy Accidents"".<br /><br />Marisa Tomei is wonderful to watch as she tackles the three with Vincent D'Onofrio.<br /><br />Many such films fail because of hard to believe storylines. This one succeeds.",[],B00006SFKM,B00006SFKM,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1126980065000,0,False
4.0,Intriguing style,"It was more the style of the film which intrigued me, than the typical things one looks for in a film.<br /><br />The relentless pounding tempo, reinforced with the running and music score. Nothing really complicated, just plenty of time to let the mind drift and contemplate how seemingly insignificant moments in time can alter one's whole life.<br /><br />The film, ""Sliding Doors"", also broached this subject, and I liked that film even better than this, ranking it 5 stars, but ""Run Lola Run"" was darn good, too.",[],B000021Y77,B000021Y77,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1126302503000,0,False
4.0,There really are dumb people.,"I can find criticisms, but if just looking at the film as a vehicle for Jennifer Aniston, it did show a depth to her acting ability.<br /><br />The whole plot seemed dumb, but I'll go along with the thought that there really are some pretty dumb people, and this is how this collection would live out such slice of life situations.<br /><br />There are real people on the Jerry Springer show, and this film seems to actually capture the mentality of such people. Not the greatest subject material, but who hasn't watched some snippets of Jerry Springer and been entertained?",[],B0000797IO,B0000797IO,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1126300786000,1,False
4.0,Interesting Story,"If this darn film had a more pleasant resolution, I would have given it 5 stars. OK, I know tragedy can happen in life, but that just isn't something which I look to find entertainment.<br /><br />But, that said, it was a five star film most of the way, after pulling the viewer into the plot (conflict over ownership of a house) enhanced with some really engaging acting performances and studies of human behavior.<br /><br />OK, I was suckered in, enjoyed most of the ride, but was left with a slight headache which I still have. I guess that was the filmmaker's goal, so he succeeded.",[],B0001DMVBC,B0001DMVBC,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1126290643000,2,False
5.0,Perfect Balance,"Two songs, ""For What It's Worth"", a deeply political song, and ""Cinderella Rockefella"", a whimsical love song, are the counterweights to ""Walk on Water, as people try to balance and reconcile the two.<br /><br />The film tackles some pretty heavy generation affecting issues like the Holocaust, the Palestinian/Israeli conflict, and Gay/Straight issues, then has the characters in the film reconcile them on a personal level.<br /><br />The film had an interesting storyline, provided interesting character studies, had some songs I liked, and had an ending which seemed to fit and left me liking the film even more on retrospect.",[],B0009YVBGO,B0009YVBGO,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1126284056000,2,False
5.0,"A romantic ""roller coaster""","Judging by the full range of reviews for ""Wicker Park"" and overall so-so rating, I kind of feel guilty, but yes, I really liked this film.<br /><br />I can see the criticisms people had for the film, but, to me, I did find myself caring about the characters, and enjoying how the film chose to reveal them and their romantic obsessions. Sure, the non-linear plot was confusing, but that it all came together, made the trip worthwile. Things like that actually make repeat viewings of a film enjoyable, too.<br /><br />Is the plot a believable plot? Maybe not, but kind of like a roller coaster ride (which is not meant for a rider to experience a real life riding experience), I found the ""ride"" ""Wicker Park"" provided to be entertaining. Plus, I did think Rose Byrne's performance was outstanding.",[],B00067BBMS,B00067BBMS,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1125417205000,4,False
4.0,You will remember this film.,"Whether one likes the film, PI, or not, one will simply not forget it.<br /><br />A super math geek, Max Cohen, finding patterns in everything, looks to use math to figure out the stock market. In the process, he is confronted by Wall Street people and Kabbalists who look to take advantage of his genius for their own purposes.<br /><br />Whether the universe is governed by pattern or chaos, is what drives the film. Max is symbolic of this, in that he is seeking order, while heading on a path to pure personal chaos, insanity.<br /><br />The film weaves interesting black and white cinematography, a pulsating soundtrack, and an excellent acting performance by Sean Gullette as Max, into a film which does make a viewer at least contemplate some pretty important things.",[],078401213X,078401213X,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1113400483000,5,False
5.0,"""I am a donut""","Yes, for me, that was the key line in the film when Maximillian Shell referred to when JFK said those historic words ""Ich bin ein Berliner,"" he was actually saying, ""I am a donut"" in German. People excused JFK's malaprop rather than mock him, because they knew what was in his heart.<br /><br />One needs to look deeper into people, before making quick judgments.<br /><br />This film captures that, using charming Chaya's (Laura Fraser) coming of age journey, as a young Jewish woman living a life with little real meaning or direction, until she happens upon a deeper understanding of who she is, through finding deeper meanings in others. The film shows how people may try to run from who they really are, but sooner or later they must confront it, if they are to mature.<br /><br />The transformation of Chaya begins when accepting a job as a nanny to a Chassidic family.<br /><br />Happiness, tragedy, and imperfect people all serve to find that deeper understanding for Chaya. It are dramatic words from the wonderful Isabella Rossellini, as the Chassidic mom, to Chaya, as a ""daughter of Israel,"" which signals the completion of the transformation.<br /><br />Yes, the film's title, and Chaya's dad's (Maximillian Shell)  search for what was left in the past, has symbolic meaning. It, the musical score, and every character in ""Left Luggage"" contributes, in this heart wrenching mosaic of a film. It left me interested in every character in the film, even the concierge. Though all actors were marvelous, the film just wouldn't have worked, if Laura Fraser hadn't pulled off her role so well.",[],B00005JAB7,B00005JAB7,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1109540660000,15,False
5.0,The Power of Love,"OK, another movie about how powerful love is and what it can overcome, and a movie so disjointed, a reasonable viewer can't figure out what is really going on. What to do?<br /><br />Well, if the movie grabs you in any way, watch it again, and if it grabs you some more, watch it once more.<br /><br />For me, it was the opening 20 minutes or so, which grabbed me. Such a bizarre couple, but with a special chemistry that made me want to learn as much about them as I could. Plus, the photography, bits of music, etc., were also inviting in those minutes.  So, I was willing to see the film through, even though at times it tried to lose me.<br /><br />After seeing it the first time, I might have given it 2 1/2 stars or so. However, I still had a desire to see it again, now that I could revisit scenes with a better understanding and from different viewpoints.<br /><br />So, the second viewing really did hook me, now that the plot was clearer. Two people, so different and so flawed, yet finding that special bond, with the unconscious figuring out things that somehow eluded the conscious. I personally can relate to that, remembering I had a dream once, where, in the dream I actually recognized that I was in a dream, so that my unconscious was indeed plugged directly into my conscious.<br /><br />I have always questioned how in a two minute conversation, talk show pseudo-therapists can tell a caller to drop a deeply flawed mate. Aren't even the deeply flawed, allowed to experience love? Of course they are, and this film really does capture that.<br /><br />Someone commented in their review that there were no words worthy to remember from the film, however, I will never see the word, ""nice,"" in quite the same way again.<br /><br />Without the performances from Carrey and Winslet and the chemistry they generated, this film likely would not have succeeded in capturing the power of love in quite the way it did. I give it five stars.",[],B0002G2B2M,B0002G2B2M,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1108848561000,6,False
5.0,An appreciation which is still growing!,"My comments really apply to both films, ""Before Sunrise"" and ""Before Sunset"" as I saw them one after the other, a day apart. Each could stand alone, but together, they just fit.<br /><br />I thought a lot about whether to give the films four or five stars. There are a lot of films which have more aspects to them.  But, are those films better? Maybe, but I just enjoyed these in different ways.<br /><br />So, that's why I give ""Before Sunrise"" and ""Before Sunset"" five stars each. They just grab you. What some might criticize the films for, just make them better, in my opinion. For instance, some criticize the films as slow moving, but as I see it, I like to spend more time with people I like and want to root for.<br /><br />Plus, I see a parallel between a couple building such a bond in a short time, but are questioning whether it will last, and my reaction to the films right after seeing them. My appreciation of the films just seems to grow.<br /><br />Thanks, Ethan and Julie. It's hard to imagine the roles without you.",[],B0002YLC24,B0002YLC24,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1105550319000,0,False
5.0,Wonderful Movie!,"&quot;Keeping the Faith&quot; is a wonderful movie, which can be enjoyed many times. Ben Stiller, Edward Norton, and Jenna Elfman are perfect together in this romantic comedy, directed by Norton.<br />Friendship, love, spontaneity, spirituality and fun mix with religion, tradition, duty, and ritual. How Stiller, a rabbi, Norton, an Irish Catholic priest, and Elfman, an Irish Catholic gal struggle to balance these is a joy. The supporting cast is terrific also, especially Anne Bancroft as Stiller's mom.<br />It is brilliant how such serious issues can be dealt with in such a light hearted and comical way. The fine soundtrack also compliments the movie. One standout tune is &quot;Heart of Mine,&quot; sung by Peter Salett at the end of the film.<br />Being set in Manhattan, the film has additional appeal to anyone who has ever lived there.",[],B000055ZJI,B000055ZJI,AFJBKPK5W56XWSNPQU2WW66ISWYQ,1002867261000,4,False
5.0,Number one all time favorite movie! I never tire of this classic story ...,"Number one all time favorite movie! I never tire of this classic story with a great plot twist.The genre is magical realism which makes a mundane event magical. Not appropriate for a high school class but definitely a college Spanish class.Please review before showing the students the movie because this is my opinion.I am some what liberal.There is nudity of male and female.The movie cover says “ erotic and delectable “. Even so,the plot is fabulous and scenery is sublime. Don’t miss this movie!",[],B004XVMCMG,B004XVMCMG,AFOG3AZFQLN7UKMC62P6TDAJ3VNQ,1511220435002,2,True
5.0,Finally an appropriate movie to show my high school students ...,Finally an appropriate movie to show my high school students of Spanish.It covers illegal immigrants and the struggles they often face. My students appreciate the movie and puts a face on immigration.,[],B00180IPM6,B00180IPM6,AFOG3AZFQLN7UKMC62P6TDAJ3VNQ,1511220044579,17,True
5.0,Good value!,"Good value for the set.  Only needed the digital download codes for my 10 year old son, who learned how to drift his hot rod go kart watching old DVD’s.",[],B09HFXGLTJ,B09HFXGLTJ,AHBI5SLZDP3Q3LZPETJLCHQFGLUA,1670195155855,1,True
3.0,Meh,It was ok but not worth the price,[],B07CNY8NFR,B07CNY8NFR,AEW7KGZFQFB6P2YRTN6JGVR3YRLA,1636671297381,0,True
5.0,Five Stars,Grandson greatly enjoyed it!!,[],B0015NORDW,B0015NORDW,AEXKH3LKCCJ7NGS2JJFPR2ZBL6NA,1435477163000,0,True
3.0,Disappointed,"I wanted to love this movie, I really did. It was even the first time I purchased a brand new movie on streaming, because I wanted to see it that much. I am a huge fan of anything related to Princess Diana and/or the British royal family, of any era.  Let me start with the positive. I think Kristen Stewart did a wonderful job mastering the accent and mannerisms of the late Princess. She looked stunning and very much honored Diana.  I think she is a fine actor. That being said, I think actors can only do but so much with the material and direction given.  I found the movie surprisingly uncomfortable to watch. After paying to rent the film, I only watched about 1/3 of it before stopping to take a break after Diana ran… in heels… across a lumpy field to dismantle a scarecrow that allegedly was wearing her father’s old jacket? I then watched a bit more, up and to the point Diana and her young sons are sitting alone together in a room playing a silly word game that went on and on. I literally lost interest at this point and never finished the film I had paid to rent.  If you’re hoping for something of the riveting quality seen in “The Crown” series, this is not it.",[],B09KNGP1BG,B09KNGP1BG,AENR7RAJSAIV6E2UE6AZ7BUEIOIQ,1644348484276,6,True
5.0,"Outstanding production, great show, so much fun!","From Jessie J's electrifying &#34;Grease is the Word&#34; opening number, I was hooked! The movie holds a very special place in my heart and I must admit, I did not know what to expect from this live performance. But it was amazing! Vanessa Hudgins was a standout as Rizzo, especially with her heartbreaking rendition of &#34;There are Worse Things I Could Do&#34; and Julianne Hough channeled Olivia Newton John's Sandy beautifully and added her own incredible dancing skills to the role. I particularly liked the overall, energetic production that wove behind-the-scenes with actual scenes In a fresh and totally unique way.  What fun!  Bravo!",[],B017SWJZXU,B017SWJZXU,AENR7RAJSAIV6E2UE6AZ7BUEIOIQ,1454362931000,1,False
5.0,Just keeps getting better and better.....,"I am hopelessly addicted to this marvelous program and can't wait to continue following the story of the Crawley family and their servants.  It is worth upgrading to the HD as visually, this show is gorgeous between the beautiful home and the lavish wardrobe.  I like that purchasing the Season Pass gives me early access to the last few episodes of the new season.  To anyone who has hesitated to give Downton Abbey a try - I encourage you to start with Season 1 and watch at least the first two or three episodes, and I guarantee you will be as addicted as the rest of us!",[],B00H71PBQ8,B00H71PBQ8,AENR7RAJSAIV6E2UE6AZ7BUEIOIQ,1389896059000,1,True
1.0,Like watching paint dry.,"This was god awful.  The 12 shorts were so unnecessary.  What was the point?  Is this supposed to be so sort of elevated, esoteric art?  If so, I guess I am not one of the chosen few (and glad of if).  It was painful.",[],B01F4I1Q6E,B01F4I1Q6E,AFB6OR5RIL4UP5HCNAYDCP24UQ4Q,1473254568000,1,True
4.0,I love this movie,I love this movie.  Julia Styles is too cute is this.  Her dancing sucks but I think that is kind of the point.  It is great to see Kerry Washington before to turns into the formidable Olivia Pope of Scandal.  She was something even in this movie.  It is always interesting to see how actors develop their careers.  Look at Ms. Styles now in Blue.  Whodathunkit?,[],B00AMEZDJW,B00AMEZDJW,AFB6OR5RIL4UP5HCNAYDCP24UQ4Q,1406811783000,3,True
1.0,I really like the show,"I really like the show, that's not what the 1 star is about  I saw the new season (Season 4) was advertised so I signed up for Starz thinking it would be available.  It wasn't so I cancelled the subscription to the channel.  I was charged for 1 month and couldn't find a way to get a refund.  This really stinks!",[],B073XWKNSW,B073XWKNSW,AF7VOQPCGNOCDZVRDNTQGESZJ62Q,1523840750520,1,False
3.0,Good enough for an off night,"It was entertaining & amusing, but I expected more from Kevin Spacey.  I don't think it was his best performance.",[],B01DTFEJVS,B01DTFEJVS,AF7VOQPCGNOCDZVRDNTQGESZJ62Q,1473101909000,0,True
5.0,Can I give it six stars instead?  How about seven?,"I've seen every episode of Breaking Bad and season 4 is without a doubt some of the best TV ever.  It's riveting in every way.  The show has always had great acting and interesting characters, but season 4 has much tighter plots and dialogue than in previous seasons.<br /><br />In season 4 Gus Fring proves to be a most memorable character; Mike is perfectly menacing yet understated; the cartel rears its ugly head; Skyler gets with the program; Hank keeps sniffing around the edges; Jesse goes off the deep end; Sol gets worried; Tio Hector Salamanca comes up big; and Walter becomes a man we never expected.<br /><br />If you haven't seen it before watch the earlier episodes before jumping into season 4.",[],B005D646RE,B005D646RE,AER6WLSJPBPNOZIQWVHQBVOKTNCA,1322504656000,3,True
5.0,Five stars for the content,"As you've surely read by now in other reviews, these are standard definition only.  Each game is edited down to fit in a two-hour format, so you don't have to do a lot of fast fowarding through half time and commercials and fluff.  I've watched all the post-season games multiple times but never the week 17 game against New England -- I don't want to watch a replay of a game they lost.  Overall a very good addition to my [homemade] Giants collection that includes Superbowl XXV against the Bills, the 1986 NFC Championship Game against Washington, the 1990 NFC Championship Game against San Fran and a few others.  The Superbowl disk in this set includes alternative audio of Michael Strahan narrating the game, which is a nice plus.",[],B0015NQEMY,B0015NQEMY,AER6WLSJPBPNOZIQWVHQBVOKTNCA,1259707261000,0,True
5.0,Love these movies!,"Love it, spent a month watching the entire4 seasons!",[],B07GN4NKBQ,B07GN4NKBQ,AG32BO2VHFQML455DFYN55LRTG4Q,1619841463053,0,False
5.0,Five Stars,"What a great News Drama, politically driven, and hysterical",[],B00OOKUC46,B00OOKUC46,AHJLO5VWFBKI3RWBCLC6OMXJQIXQ,1461786965000,0,True
5.0,Five Stars,Great PBS TV,[],B00OOKXTFU,B00OOKXTFU,AHJLO5VWFBKI3RWBCLC6OMXJQIXQ,1461099125000,0,True
2.0,Two Stars,Not his best movie,[],B00VFSJNOU,B00VFSJNOU,AHJLO5VWFBKI3RWBCLC6OMXJQIXQ,1459290981000,0,True
5.0,Loved it!,A must watch,[],B07B38L39B,B07B38L39B,AH5ZBPCVWAAGJCOPLXMFXD7PGIJQ,1531685016843,0,True
1.0,DVD,The dvd wouldnt play.,[],B0000633U2,B0000633U2,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1618061138315,0,True
5.0,DVD,Came just as described.,[],B004V2S4S8,B004V2S4S8,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1612522426374,0,True
5.0,DVD,Arrived as described,[],B002KGVB7I,B002KGVB7I,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1611323738069,0,True
5.0,DVD,Arrived just as,[],B000A0GP1S,B000A0GP1S,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1611323318263,0,True
5.0,DVD,Arrived just as described,[],B000065V42,B000065V42,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1611323279011,0,True
5.0,DVD,Arrived just as described,[],B00004Z4WR,B00004Z4WR,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1611322961817,0,True
5.0,DVD,Arrived on time an as described,[],B077HP64BH,B077HP64BH,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1611322534890,0,True
5.0,DVD,Arrived just as described,[],B008MIMWQW,B008MIMWQW,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1611322085652,0,True
5.0,DVD,The dvd came on time packaged well an was a hit at my house,[],B00009YXBX,B00009YXBX,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1603331773703,0,True
5.0,DVD,Very interesting DVD,[],B00OV3VG96,B00OV3VG96,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1603226345904,0,True
5.0,DVD,Great DVD worked well an was packaged good,[],B0081FSMPG,B0081FSMPG,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1603226271190,0,True
5.0,DVD,"Movie played trough, the packaging was good",[],B082JP7CVH,B082JP7CVH,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1603226085781,1,True
5.0,DVD,Came packed well an worked proper.,[],B00AIBZLVY,B00AIBZLVY,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1603225876231,0,True
5.0,Dvd,Just as described,[],0783227884,0783227884,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1601927979081,0,True
5.0,Dvd,Just as described,[],B07CF6WRVT,B07CF6WRVT,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1601927797954,0,True
5.0,Hocus Pocus DVD,Love this movie and great price,[],B07CPJYR3G,B07CPJYR3G,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,1598369738324,0,True
5.0,For my grandson.,My grandson is a gamer so it stands to reason that he would like this movie. He does.,[],B00008979N,B00008979N,AGJY4LG74YJEJBVWIPIMIZ464ELA,1591481728863,0,True
4.0,A Paul Newman golden oldie.,The package arrived early so kudos to that. Unfortunately the teeth(?) that hold the actual dvd inside the case had broken so the dvd was rolling around inside the the case and thus suffered some scratching on the playing surface. Thankfully the scratches did not affect the performance and my wife and I enjoyed ol' Paul emoting.,[],B008RNYMT2,B008RNYMT2,AGJY4LG74YJEJBVWIPIMIZ464ELA,1591472835967,0,True
5.0,Great movie.,"This movie can be seen by the whole family. Yes, it's speculative sci fi and yes, it has great visuals it also has a message.",[],B000Q66FB6,B000Q66FB6,AGJY4LG74YJEJBVWIPIMIZ464ELA,1583450008987,0,True
5.0,For my daughter.,My daughter was visiting us from Baltimore last week and she put this Blu ray on. She said she didn't have it in her collection. Now she does.,[],B07HSKPDBV,B07HSKPDBV,AGJY4LG74YJEJBVWIPIMIZ464ELA,1579551685868,0,False
5.0,"I'd wanted this for a while, so I finally got it.",Another oldie but goodie.,[],B000KEG938,B000KEG938,AGJY4LG74YJEJBVWIPIMIZ464ELA,1579055040825,0,True
5.0,Great movie at a great price.,Great deal for the money.,[],B07P83ZXX4,B07P83ZXX4,AGJY4LG74YJEJBVWIPIMIZ464ELA,1579054938846,0,True
5.0,For my grandson.,For my grandson. Guilty pleasure for me.,[],B019OI2B32,B019OI2B32,AGJY4LG74YJEJBVWIPIMIZ464ELA,1579054770371,0,True
5.0,"Ahhh, an oldie, but, a goodie.",Alex and Tim Curry in their prime.  Good stuff.,[],B00BWJQEHG,B00BWJQEHG,AGJY4LG74YJEJBVWIPIMIZ464ELA,1579054553109,0,True
5.0,This was for my daughter.,She tried to kidnap my copy so I bought her one. Leave mine alone!,[],B072ZKW362,B072ZKW362,AGJY4LG74YJEJBVWIPIMIZ464ELA,1579033398943,0,True
5.0,Guilty pleasure for me.,Ms. Theron is amazing in this spy movie. Great movie for the price.,[],B0743SJ6BH,B0743SJ6BH,AGJY4LG74YJEJBVWIPIMIZ464ELA,1578975447478,0,True
5.0,For my daughter.,"This was a Christmas present for my daughter. Her copy was ""loaned"" out and never came back. Bet she doesn't let this one go.",[],B001O7JHW0,B001O7JHW0,AGJY4LG74YJEJBVWIPIMIZ464ELA,1578974414701,0,True
5.0,"Oldie, but a goodie at a great price.","""Ahnold"" in 4K no less.",[],B074486NBN,B074486NBN,AGJY4LG74YJEJBVWIPIMIZ464ELA,1577161762783,1,True
3.0,Young Hannibal in blu ray.,"Sadly, the standard definition dvd has a few more additional minutes than the blu ray. So, to me anyway, the blu ray is lacking.",[],B002E01LSE,B002E01LSE,AGJY4LG74YJEJBVWIPIMIZ464ELA,1577161652267,0,True
5.0,I loved this movie as a young man.,"I love this movie as an old man. We are not yet at the end times as portrayed in the movie, but, we are rapidly approaching the point of no return.",[],B00466HNG8,B00466HNG8,AGJY4LG74YJEJBVWIPIMIZ464ELA,1577160387032,0,True
5.0,Ahhh! Stallone again.,"Sly in another great escapist flick. Mr. Snipes, Ms. Bullock and Mr. Bratt ain't bad either.",[],B004XQO8VO,B004XQO8VO,AGJY4LG74YJEJBVWIPIMIZ464ELA,1577160032483,0,True
5.0,"This one was a ""guilty"" pleasure for me.","What can I say? It's Stallone...with Armand Assante, Joan Chen (hubba, hubba) and Rob Schneider, et al. For me, the scene where Schneider is mimicking Stallone on the way to the penitentiary-""I am the law"", still has me rolling on the floor. Cheap thrills, but, I like it.",[],B008C0C1Y8,B008C0C1Y8,AGJY4LG74YJEJBVWIPIMIZ464ELA,1577159620522,0,True
5.0,Great buy for the money.,"I got this for the ""Wild Bunch"", the fact that two other classic westerns were included was icing on the cake.",[],B00632KSCY,B00632KSCY,AGJY4LG74YJEJBVWIPIMIZ464ELA,1577158453571,0,True
5.0,Good buy for the price.,Three great movies for a low price.,[],B008F2823C,B008F2823C,AGJY4LG74YJEJBVWIPIMIZ464ELA,1577158270312,0,True
1.0,The Godless Universe,Self Explanatory,[],B000SBPY6Q,B000SBPY6Q,AHYDLAYCM6W7T5UUIBO63FV3SAFQ,1643033724336,0,False
5.0,lol,This movie is seriously so hilarious! Must see!<br />Delivered on time. Great quality. No issues. Thanks!,[],B002ZG97B0,B002ZG97B0,AFWK5HW3FB4HNVYJUHU5ZW7NPCYA,1462253438000,0,True
5.0,Five Stars,Great movie.,[],0767815718,0767815718,AFWK5HW3FB4HNVYJUHU5ZW7NPCYA,1418859266000,0,True
5.0,Five Stars,Great. Kinda boring movie for the kids though.,[],B0000V8F5Q,B0000V8F5Q,AFWK5HW3FB4HNVYJUHU5ZW7NPCYA,1418859259000,0,True
5.0,Five Stars,Great movie! Thanks for shipping quickly.,[],B002O3Z4WU,B002O3Z4WU,AFWK5HW3FB4HNVYJUHU5ZW7NPCYA,1377808403000,0,True
5.0,Good for teens and grandma,"16 y. O. Granddaughter had heard about this. She loved it. And i did , too. A 60 + grandmother.",[],B004GBFF5Y,B004GBFF5Y,AFNMEWWTIZR25B3MIGSPBONLACRA,1550637295932,0,True
5.0,Five Stars,Loved it! Hope to see more of it!,[],B00MR9UY8A,B00MR9UY8A,AFNMEWWTIZR25B3MIGSPBONLACRA,1422852713000,0,False
4.0,I would like to see more,The show holds a lot of promise. I would like to see more.,[],B00MR9WBA4,B00MR9WBA4,AFNMEWWTIZR25B3MIGSPBONLACRA,1410714285000,0,False
3.0,Meh,It was okay,[],B095S7LMTW,B095S7LMTW,AHRJ4MQDR4A66RZQ2LZIWGJQPDJQ,1628170351368,0,True
